,image,age
187,image5870.jpg,33.784828186035156
188,image244.jpg,28.21328353881836
189,image6104.jpg,28.100454330444336
190,image217.jpg,23.62236785888672
191,image489.jpg,30.724843978881836
192,image5430.jpg,21.05893898010254
193,image96.jpg,28.65155792236328
194,image4852.jpg,35.91623306274414
195,image4592.jpg,20.295433044433594
196,image3662.jpg,23.312002182006836
197,image4421.jpg,50.53098678588867
198,image5852.jpg,16.246776580810547
199,image118.jpg,26.238388061523438
200,image2777.jpg,30.016340255737305
201,image2711.jpg,44.986778259277344
202,image3122.jpg,25.69000244140625
203,image5976.jpg,33.587303161621094
204,image2314.jpg,23.777244567871094
205,image4131.jpg,33.8836784362793
206,image4418.jpg,46.231422424316406
207,image1216.jpg,19.121784210205078
208,image3818.jpg,45.190391540527344
209,image3934.jpg,30.13980484008789
210,image2297.jpg,26.540508270263672
211,image4843.jpg,21.28047752380371
212,image5934.jpg,15.007107734680176
213,image1880.jpg,43.315818786621094
214,image5315.jpg,31.298254013061523
215,image5902.jpg,28.181711196899414
216,image3691.jpg,19.913902282714844
217,image2619.jpg,30.860031127929688
218,image1310.jpg,55.03987121582031
219,image3022.jpg,29.688283920288086
220,image1622.jpg,69.98726654052734
221,image573.jpg,35.160160064697266
222,image1024.jpg,28.9676513671875
223,image6539.jpg,30.399871826171875
224,image2761.jpg,33.756134033203125
225,image6058.jpg,15.738382339477539
226,image1751.jpg,53.541175842285156
227,image6409.jpg,15.880727767944336
228,image506.jpg,26.18485450744629
229,image1420.jpg,29.608295440673828
230,image1366.jpg,46.76410675048828
231,image3687.jpg,19.22568130493164
232,image5716.jpg,30.334651947021484
233,image2867.jpg,34.829864501953125
234,image164.jpg,31.915672302246094
235,image2715.jpg,43.04077911376953
236,image2152.jpg,36.28173065185547
237,image3090.jpg,29.501314163208008
238,image6226.jpg,51.95588684082031
239,image1773.jpg,23.45897674560547
240,image2905.jpg,15.197389602661133
241,image5151.jpg,22.535497665405273
242,image3456.jpg,28.464536666870117
243,image5092.jpg,21.051799774169922
244,image263.jpg,18.351789474487305
245,image1985.jpg,19.872482299804688
246,image5674.jpg,26.333316802978516
247,image5390.jpg,34.80525207519531
248,image5256.jpg,34.7106819152832
249,image6095.jpg,32.51766586303711
250,image5781.jpg,32.69013977050781
251,image859.jpg,17.133142471313477
252,image5969.jpg,31.28401756286621
253,image654.jpg,20.017210006713867
254,image4222.jpg,32.4738883972168
255,image4533.jpg,48.89289093017578
256,image1300.jpg,35.340484619140625
257,image4254.jpg,28.619733810424805
258,image1378.jpg,32.48854064941406
259,image6475.jpg,30.476789474487305
260,image6145.jpg,29.3221492767334
261,image5356.jpg,39.95084762573242
262,image1820.jpg,33.19403839111328
263,image4055.jpg,37.95639419555664
264,image3862.jpg,22.031917572021484
265,image5167.jpg,22.33846664428711
266,image4026.jpg,31.52556800842285
267,image5586.jpg,25.605207443237305
268,image731.jpg,21.494956970214844
269,image5754.jpg,32.065773010253906
270,image2210.jpg,27.002243041992188
271,image5935.jpg,16.83628273010254
272,image5827.jpg,61.66393280029297
273,image3038.jpg,31.01934814453125
274,image5293.jpg,19.937559127807617
275,image2038.jpg,26.153432846069336
276,image6465.jpg,40.34626770019531
277,image5541.jpg,18.1617431640625
278,image2647.jpg,24.009756088256836
279,image2968.jpg,35.9052734375
280,image3561.jpg,26.60175132751465
281,image1716.jpg,20.35923957824707
282,image2280.jpg,39.714256286621094
283,image2141.jpg,25.182880401611328
284,image1605.jpg,34.860260009765625
285,image4640.jpg,48.21106719970703
286,image3481.jpg,32.47595977783203
287,image1975.jpg,33.98490524291992
288,image3460.jpg,60.0184326171875
289,image605.jpg,46.00811004638672
290,image1886.jpg,21.280561447143555
291,image5672.jpg,24.343603134155273
292,image1111.jpg,28.69194984436035
293,image5279.jpg,33.773475646972656
294,image542.jpg,23.064706802368164
295,image5258.jpg,21.737411499023438
296,image2673.jpg,59.90837097167969
297,image3636.jpg,44.656715393066406
298,image2385.jpg,55.39064025878906
299,image4057.jpg,64.45134735107422
300,image1539.jpg,68.8925552368164
301,image4859.jpg,36.84352493286133
302,image6423.jpg,36.319801330566406
303,image4235.jpg,48.28433609008789
304,image5147.jpg,16.482702255249023
305,image5809.jpg,27.698482513427734
306,image402.jpg,16.457895278930664
307,image242.jpg,30.589914321899414
308,image2616.jpg,16.25253677368164
309,image3629.jpg,59.93934631347656
310,image2878.jpg,30.274927139282227
311,image5702.jpg,40.22771453857422
312,image224.jpg,37.05353546142578
313,image874.jpg,13.279250144958496
314,image3141.jpg,26.068288803100586
315,image5732.jpg,21.82832145690918
316,image1115.jpg,30.007568359375
317,image370.jpg,31.70960807800293
318,image3472.jpg,31.076871871948242
319,image555.jpg,27.282629013061523
320,image399.jpg,28.570432662963867
321,image3801.jpg,50.1256103515625
322,image2661.jpg,33.06499481201172
323,image931.jpg,36.3646354675293
324,image3150.jpg,34.24669647216797
325,image2893.jpg,29.078948974609375
326,image2203.jpg,39.492149353027344
327,image4940.jpg,22.560705184936523
328,image6230.jpg,21.59760093688965
329,image2856.jpg,37.77859878540039
330,image369.jpg,25.014719009399414
331,image908.jpg,40.36222457885742
332,image4543.jpg,17.435800552368164
333,image1054.jpg,29.04298210144043
334,image1885.jpg,30.935651779174805
335,image6074.jpg,31.208316802978516
336,image1257.jpg,32.11818313598633
337,image583.jpg,28.53508758544922
338,image800.jpg,38.2689208984375
339,image693.jpg,15.569355010986328
340,image1159.jpg,24.367572784423828
341,image2864.jpg,25.504487991333008
342,image3569.jpg,31.063276290893555
343,image1561.jpg,10.605386734008789
344,image4838.jpg,36.103248596191406
345,image2323.jpg,45.50246047973633
346,image2588.jpg,31.553937911987305
347,image3428.jpg,44.81562042236328
348,image3849.jpg,44.72716522216797
349,image395.jpg,20.48858070373535
350,image1790.jpg,42.96541213989258
351,image5547.jpg,37.209136962890625
352,image1320.jpg,41.266380310058594
353,image2221.jpg,21.92237663269043
354,image2652.jpg,25.810699462890625
355,image672.jpg,35.373287200927734
356,image88.jpg,38.748138427734375
357,image5079.jpg,43.12847900390625
358,image1690.jpg,13.654592514038086
359,image1560.jpg,12.010616302490234
360,image5421.jpg,18.784814834594727
361,image2337.jpg,30.283308029174805
362,image4271.jpg,43.90961456298828
363,image4789.jpg,33.794349670410156
364,image4107.jpg,30.967920303344727
365,image3760.jpg,37.427391052246094
366,image3385.jpg,30.135269165039062
367,image2283.jpg,23.872529983520508
368,image5093.jpg,25.16234016418457
369,image2522.jpg,29.337621688842773
370,image3111.jpg,38.70384216308594
371,image1646.jpg,48.15568161010742
372,image3316.jpg,54.93647766113281
373,image4577.jpg,29.43915367126465
374,image3191.jpg,26.591318130493164
375,image1226.jpg,44.16851043701172
376,image782.jpg,27.99842643737793
377,image4056.jpg,58.205142974853516
378,image1990.jpg,33.52136993408203
379,image6191.jpg,38.664913177490234
380,image5414.jpg,15.040216445922852
381,image6469.jpg,35.78692626953125
382,image4761.jpg,34.41415786743164
383,image5083.jpg,23.788496017456055
384,image3874.jpg,33.15478515625
385,image54.jpg,30.781457901000977
386,image1447.jpg,22.2362060546875
387,image1729.jpg,38.1579704284668
388,image576.jpg,55.5384635925293
389,image2625.jpg,35.27617645263672
390,image3525.jpg,34.214996337890625
391,image1373.jpg,51.79465866088867
392,image99.jpg,34.052955627441406
393,image5044.jpg,34.262516021728516
394,image3277.jpg,34.9089469909668
395,image3828.jpg,45.652870178222656
396,image1290.jpg,32.381771087646484
397,image2382.jpg,42.739013671875
398,image1589.jpg,60.265079498291016
399,image1288.jpg,29.61717414855957
400,image5728.jpg,19.937034606933594
401,image946.jpg,19.22657585144043
402,image5383.jpg,19.918855667114258
403,image6271.jpg,24.97349739074707
404,image5839.jpg,30.119998931884766
405,image5030.jpg,31.59632682800293
406,image572.jpg,31.574939727783203
407,image2790.jpg,36.959014892578125
408,image58.jpg,13.624580383300781
409,image386.jpg,31.02943229675293
410,image2680.jpg,39.22723388671875
411,image828.jpg,23.55551528930664
412,image1313.jpg,29.93132972717285
413,image5060.jpg,25.97772979736328
414,image3212.jpg,26.430721282958984
415,image1470.jpg,64.2564697265625
416,image236.jpg,30.388797760009766
417,image2671.jpg,48.40996551513672
418,image4288.jpg,23.887542724609375
419,image3119.jpg,23.284975051879883
420,image1376.jpg,60.534828186035156
421,image5989.jpg,49.93614196777344
422,image6232.jpg,30.22479820251465
423,image5643.jpg,17.790071487426758
424,image2342.jpg,22.30731773376465
425,image4793.jpg,24.237287521362305
426,image481.jpg,22.905363082885742
427,image2476.jpg,37.024417877197266
428,image6305.jpg,15.518664360046387
429,image4444.jpg,53.3975944519043
430,image1702.jpg,29.771432876586914
431,image3635.jpg,31.982370376586914
432,image2252.jpg,18.281827926635742
433,image5426.jpg,36.13878631591797
434,image4966.jpg,38.08019256591797
435,image1645.jpg,58.284629821777344
436,image4287.jpg,42.901611328125
437,image1980.jpg,57.643104553222656
438,image2048.jpg,31.36090660095215
439,image580.jpg,37.178733825683594
440,image4461.jpg,13.649664878845215
441,image5363.jpg,50.01985168457031
442,image5567.jpg,26.314332962036133
443,image3829.jpg,15.561594009399414
444,image713.jpg,27.496858596801758
445,image2770.jpg,45.33992004394531
446,image4353.jpg,17.906557083129883
447,image6346.jpg,39.818241119384766
448,image1145.jpg,29.90438461303711
449,image357.jpg,29.314393997192383
450,image979.jpg,20.37216567993164
451,image374.jpg,39.93865203857422
452,image1656.jpg,26.539302825927734
453,image6343.jpg,41.421932220458984
454,image4391.jpg,27.142597198486328
455,image2491.jpg,29.52379035949707
456,image5306.jpg,41.874080657958984
457,image5980.jpg,33.27332305908203
458,image910.jpg,25.01698875427246
459,image5634.jpg,41.650901794433594
460,image6474.jpg,25.93362045288086
461,image2732.jpg,16.643184661865234
462,image2374.jpg,40.625938415527344
463,image1360.jpg,54.99481201171875
464,image4993.jpg,19.908376693725586
465,image286.jpg,33.70402145385742
466,image3378.jpg,31.161592483520508
467,image790.jpg,46.28557586669922
468,image3631.jpg,33.628501892089844
469,image3488.jpg,33.46434020996094
470,image3918.jpg,19.36294937133789
471,image3142.jpg,21.818967819213867
472,image5274.jpg,30.332107543945312
473,image1316.jpg,44.83928680419922
474,image6392.jpg,15.981209754943848
475,image3885.jpg,61.49522399902344
476,image5361.jpg,21.785207748413086
477,image132.jpg,20.428499221801758
478,image1439.jpg,21.665807723999023
479,image2624.jpg,20.05144500732422
480,image3039.jpg,29.05607795715332
481,image6143.jpg,24.674970626831055
482,image4621.jpg,38.43466567993164
483,image2703.jpg,28.23374366760254
484,image5735.jpg,23.763429641723633
485,image104.jpg,20.03032875061035
486,image532.jpg,23.378076553344727
487,image2499.jpg,38.325923919677734
488,image5966.jpg,36.277122497558594
489,image3325.jpg,39.04288101196289
490,image5436.jpg,30.430011749267578
491,image5802.jpg,27.17375373840332
492,image5116.jpg,28.955501556396484
493,image1991.jpg,31.719100952148438
494,image1954.jpg,42.84812927246094
495,image6400.jpg,24.381431579589844
496,image4207.jpg,36.329647064208984
497,image3224.jpg,39.280426025390625
498,image2840.jpg,25.984451293945312
499,image5624.jpg,67.67324829101562
500,image4566.jpg,23.885881423950195
501,image4781.jpg,36.04924774169922
502,image4738.jpg,32.029579162597656
503,image4874.jpg,30.901836395263672
504,image1528.jpg,67.2409439086914
505,image4486.jpg,29.026700973510742
506,image5341.jpg,30.441999435424805
507,image4068.jpg,34.57965087890625
508,image1753.jpg,18.450708389282227
509,image4069.jpg,23.67144012451172
510,image2101.jpg,35.27691650390625
511,image5591.jpg,62.347686767578125
512,image191.jpg,24.13975715637207
513,image5350.jpg,25.887495040893555
514,image117.jpg,47.29267120361328
515,image4374.jpg,43.83709716796875
516,image1704.jpg,31.626136779785156
517,image4896.jpg,31.82611846923828
518,image2445.jpg,32.78220748901367
519,image4230.jpg,36.33890914916992
520,image3272.jpg,24.05306053161621
521,image2091.jpg,39.03972244262695
522,image366.jpg,15.746789932250977
523,image2179.jpg,35.605987548828125
524,image631.jpg,22.244173049926758
525,image35.jpg,12.16357421875
526,image1274.jpg,57.941165924072266
527,image2510.jpg,29.907329559326172
528,image5529.jpg,29.65260124206543
529,image2473.jpg,32.67219543457031
530,image5912.jpg,30.183488845825195
531,image3559.jpg,31.375347137451172
532,image1462.jpg,26.42167091369629
533,image5771.jpg,14.928142547607422
534,image2216.jpg,47.37513732910156
535,image2136.jpg,29.86314582824707
536,image1865.jpg,27.389310836791992
537,image4145.jpg,11.92072868347168
538,image2633.jpg,43.923255920410156
539,image453.jpg,17.966981887817383
540,image6178.jpg,29.396244049072266
541,image4788.jpg,14.763382911682129
542,image5207.jpg,31.035301208496094
543,image45.jpg,27.848901748657227
544,image1347.jpg,16.859209060668945
545,image1017.jpg,60.61602783203125
546,image1425.jpg,56.57257843017578
547,image2521.jpg,26.896696090698242
548,image1231.jpg,45.086769104003906
549,image2497.jpg,30.15607261657715
550,image822.jpg,23.105920791625977
551,image1070.jpg,29.650516510009766
552,image2430.jpg,33.012847900390625
553,image2565.jpg,42.24041748046875
554,image6031.jpg,41.350154876708984
555,image641.jpg,22.031681060791016
556,image1282.jpg,61.317970275878906
557,image2158.jpg,36.35670471191406
558,image2763.jpg,31.84344482421875
559,image1548.jpg,29.69752311706543
560,image5734.jpg,22.239303588867188
561,image2833.jpg,20.6901912689209
562,image4290.jpg,46.457794189453125
563,image6136.jpg,48.74485778808594
564,image674.jpg,14.765920639038086
565,image4546.jpg,16.33433723449707
566,image826.jpg,24.175199508666992
567,image6306.jpg,31.297025680541992
568,image2410.jpg,43.053260803222656
569,image3463.jpg,31.041818618774414
570,image4876.jpg,35.03026580810547
571,image2247.jpg,30.068254470825195
572,image52.jpg,31.912864685058594
573,image5074.jpg,31.632896423339844
574,image2366.jpg,44.75542449951172
575,image2446.jpg,27.72270393371582
576,image3145.jpg,19.286832809448242
577,image2193.jpg,9.894556045532227
578,image3047.jpg,29.172208786010742
579,image5783.jpg,42.34264373779297
580,image1762.jpg,23.859472274780273
581,image5729.jpg,26.573274612426758
582,image2409.jpg,29.748931884765625
583,image3482.jpg,33.1234130859375
584,image3873.jpg,32.80827331542969
585,image4008.jpg,49.89316940307617
586,image698.jpg,21.34134864807129
587,image3255.jpg,41.883995056152344
588,image469.jpg,44.31653594970703
589,image1786.jpg,35.75495529174805
590,image2873.jpg,37.550941467285156
591,image4649.jpg,18.792978286743164
592,image3872.jpg,29.34490394592285
593,image3237.jpg,15.92371654510498
594,image1878.jpg,34.91545104980469
595,image1624.jpg,37.31013107299805
596,image5755.jpg,20.698854446411133
597,image5402.jpg,17.550722122192383
598,image1432.jpg,73.0625228881836
599,image2134.jpg,32.901458740234375
600,image4632.jpg,27.6935977935791
601,image4795.jpg,30.943660736083984
602,image5292.jpg,29.8205509185791
603,image6494.jpg,32.36656188964844
604,image6464.jpg,47.030914306640625
605,image5372.jpg,23.354333877563477
606,image2498.jpg,45.61336135864258
607,image967.jpg,16.951305389404297
608,image3075.jpg,27.477581024169922
609,image4167.jpg,32.39019775390625
610,image3201.jpg,30.247880935668945
611,image1887.jpg,45.52775192260742
612,image5691.jpg,23.689838409423828
613,image1598.jpg,54.01982879638672
614,image1026.jpg,12.970525741577148
615,image972.jpg,16.33448600769043
616,image260.jpg,35.71849060058594
617,image1478.jpg,43.77301788330078
618,image2340.jpg,38.761478424072266
619,image4170.jpg,12.253664016723633
620,image6255.jpg,45.895301818847656
621,image3286.jpg,21.530920028686523
622,image2227.jpg,39.22284698486328
623,image3021.jpg,26.368139266967773
624,image2173.jpg,28.368160247802734
625,image1902.jpg,40.44621658325195
626,image3180.jpg,24.39540672302246
627,image330.jpg,27.769784927368164
628,image3557.jpg,32.413490295410156
629,image4400.jpg,48.20812225341797
630,image2930.jpg,50.75720977783203
631,image1783.jpg,23.58124351501465
632,image1989.jpg,32.175201416015625
633,image1551.jpg,60.797210693359375
634,image362.jpg,21.69289207458496
635,image6489.jpg,42.43598937988281
636,image5254.jpg,22.90448760986328
637,image1544.jpg,74.3313217163086
638,image3875.jpg,52.17442321777344
639,image1207.jpg,49.58576202392578
640,image1743.jpg,26.117809295654297
641,image2514.jpg,34.51649856567383
642,image1359.jpg,66.94628143310547
643,image6427.jpg,18.790021896362305
644,image6439.jpg,59.973636627197266
645,image4997.jpg,16.368934631347656
646,image405.jpg,50.01701736450195
647,image1750.jpg,35.261810302734375
648,image2157.jpg,28.756698608398438
649,image3464.jpg,33.11935806274414
650,image4490.jpg,19.165857315063477
651,image6187.jpg,27.60379981994629
652,image5858.jpg,18.793729782104492
653,image5742.jpg,33.32103729248047
654,image3945.jpg,53.299278259277344
655,image4125.jpg,14.44144058227539
656,image3280.jpg,17.92400550842285
657,image1461.jpg,27.850427627563477
658,image4873.jpg,30.12541389465332
659,image5141.jpg,29.524707794189453
660,image3044.jpg,28.55192756652832
661,image4959.jpg,24.903335571289062
662,image1515.jpg,48.011138916015625
663,image5051.jpg,38.40165710449219
664,image4355.jpg,33.38407897949219
665,image2788.jpg,30.15398406982422
666,image2090.jpg,36.38508987426758
667,image339.jpg,46.96015930175781
668,image2953.jpg,24.9521541595459
669,image794.jpg,16.404829025268555
670,image2611.jpg,23.697784423828125
671,image5504.jpg,65.39545440673828
672,image101.jpg,40.86369323730469
673,image6088.jpg,13.719673156738281
674,image3105.jpg,22.320337295532227
675,image2778.jpg,29.071271896362305
676,image526.jpg,36.42012405395508
677,image493.jpg,29.371074676513672
678,image1599.jpg,40.5213737487793
679,image5866.jpg,40.41847229003906
680,image2924.jpg,29.665456771850586
681,image4563.jpg,20.917882919311523
682,image2786.jpg,32.988243103027344
683,image3565.jpg,31.97492027282715
684,image3072.jpg,45.47990798950195
685,image3567.jpg,33.17936706542969
686,image3354.jpg,19.37302589416504
687,image5111.jpg,43.78620910644531
688,image1641.jpg,54.54917907714844
689,image784.jpg,31.355627059936523
690,image6003.jpg,32.27668762207031
691,image4340.jpg,26.716259002685547
692,image2099.jpg,42.01239013671875
693,image999.jpg,40.252525329589844
694,image4784.jpg,22.564233779907227
695,image4703.jpg,17.67824363708496
696,image4680.jpg,18.82624626159668
697,image3989.jpg,15.205459594726562
698,image482.jpg,18.48931121826172
699,image6531.jpg,46.13648986816406
700,image3734.jpg,26.544919967651367
701,image3622.jpg,30.053863525390625
702,image2310.jpg,44.44207000732422
703,image5228.jpg,22.147268295288086
704,image915.jpg,31.701440811157227
705,image2932.jpg,32.09908676147461
706,image3988.jpg,26.019784927368164
707,image5034.jpg,34.00603485107422
708,image5181.jpg,31.417917251586914
709,image5770.jpg,57.894073486328125
710,image4907.jpg,26.120697021484375
711,image1332.jpg,30.41947364807129
712,image1136.jpg,28.52631950378418
713,image4289.jpg,32.901458740234375
714,image5397.jpg,24.772464752197266
715,image4329.jpg,27.749425888061523
716,image1866.jpg,36.36701202392578
717,image4733.jpg,17.865171432495117
718,image5707.jpg,44.79182434082031
719,image3408.jpg,38.28188705444336
720,image475.jpg,22.576435089111328
721,image950.jpg,34.726097106933594
722,image899.jpg,23.15899085998535
723,image2370.jpg,29.946012496948242
724,image1836.jpg,26.61033058166504
725,image2464.jpg,31.569623947143555
726,image3678.jpg,25.78182029724121
727,image2256.jpg,21.67257308959961
728,image5273.jpg,35.41769027709961
729,image1254.jpg,34.08486557006836
730,image5035.jpg,50.26919937133789
731,image3704.jpg,12.731023788452148
732,image148.jpg,33.3143424987793
733,image1804.jpg,15.203184127807617
734,image1995.jpg,30.571063995361328
735,image3320.jpg,26.504865646362305
736,image754.jpg,25.254423141479492
737,image3843.jpg,31.643648147583008
738,image3019.jpg,25.355018615722656
739,image1851.jpg,34.12419891357422
740,image751.jpg,29.980331420898438
741,image3265.jpg,21.9748477935791
742,image8.jpg,36.0315055847168
743,image1309.jpg,31.227195739746094
744,image5652.jpg,25.92843246459961
745,image2889.jpg,22.87807273864746
746,image332.jpg,21.104145050048828
747,image6262.jpg,43.513832092285156
748,image5010.jpg,39.58611297607422
749,image3540.jpg,29.750524520874023
750,image2416.jpg,25.35417938232422
751,image5269.jpg,22.373737335205078
752,image2820.jpg,35.00714874267578
753,image2887.jpg,25.458335876464844
754,image351.jpg,33.73331832885742
755,image920.jpg,29.367778778076172
756,image3516.jpg,59.73516082763672
757,image355.jpg,51.6269645690918
758,image4268.jpg,41.70452880859375
759,image155.jpg,43.83491516113281
760,image1533.jpg,43.85935974121094
761,image1637.jpg,62.311424255371094
762,image2121.jpg,25.99281120300293
763,image6027.jpg,32.18218994140625
764,image4302.jpg,36.256500244140625
765,image1568.jpg,21.9906063079834
766,image2478.jpg,37.511253356933594
767,image3974.jpg,56.02067565917969
768,image4747.jpg,14.222123146057129
769,image4294.jpg,33.87998962402344
770,image3290.jpg,20.485990524291992
771,image262.jpg,34.989356994628906
772,image5987.jpg,40.010982513427734
773,image2333.jpg,31.6597957611084
774,image519.jpg,35.19157409667969
775,image2537.jpg,33.73109436035156
776,image5152.jpg,14.642184257507324
777,image4188.jpg,29.62251091003418
778,image2936.jpg,37.42198181152344
779,image4685.jpg,27.611780166625977
780,image2530.jpg,48.87989044189453
781,image4177.jpg,26.64826011657715
782,image686.jpg,43.86763000488281
783,image2490.jpg,35.70378875732422
784,image4306.jpg,45.86103820800781
